uid,province_id,province,year,co2_emissions,gdp,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,Factor_1,Factor_2,Factor_3
6221,24,Gansu,2021,226080752,10608,807,1340,0.046,0.15000001,0.252,0.023,0.079999998,0.064999998,4.105,0.37799999,0,9.2693634,19.236403,-0.2951147,-0.17753485,1.1917386,1.7263333,-0.020581692,-0.47892165,1.9212124,1.4177412,-0.043002095,1.8498919,-0.88486522,0.24726248
6222,24,Gansu,2022,225000928,11553.6,982,1298,0.046,0.154,0.248,0.024,0.078000002,0.066,4.1719999,0.37200001,0,9.3547525,19.231615,-0.25255448,-0.18764964,1.1917386,1.8942438,-0.028759429,-0.44860449,1.7599739,1.5093198,-0.032210559,1.8724583,-0.86861467,0.25323552
6223,24,Gansu,2023,246083680,12345.7,1068,1634,0.045000002,0.155,0.248,0.024,0.078000002,0.066,4.335,0.382,0,9.4210634,19.321182,-0.23163915,-0.10673131,1.0692729,1.9362216,-0.028759429,-0.44860449,1.7599739,1.5093198,-0.005956474,1.8388416,-0.81322002,0.26911235
3500,25,Fujian,2000,74605152,3804.6001,24,43,0.022,0.068999998,0.123,0.003,0.037,0.029999999,5.3990002,0.215,0,8.2439661,18.12772,-0.48554134,-0.48988923,-1.7474444,-1.673861,-0.2843132,-1.085265,-1.5454221,-1.7875015,0.1654198,-1.7900478,-0.23181975,-0.40067366
3501,25,Fujian,2001,85162160,4120.8999,32,58,0.023,0.074000001,0.162,0.002,0.037999999,0.030999999,5.2179999,0.191,0,8.3238268,18.260067,-0.48359573,-0.48627684,-1.6249784,-1.4639723,-0.20458044,-1.1155822,-1.4648029,-1.6959231,0.13626647,-1.637082,-0.27995652,-0.34387428
3502,25,Fujian,2002,90278008,4524.3999,50,103,0.028999999,0.078000002,0.152,0.002,0.039000001,0.035999998,4.9260001,0.336,0,8.4172401,18.318405,-0.47921813,-0.47543955,-0.89018273,-1.2960615,-0.22502474,-1.1155822,-1.3841833,-1.2380314,0.089234672,-1.232043,-0.39591965,-0.30787888
3503,25,Fujian,2003,100742480,5067,43,86,0.028000001,0.077,0.145,0.003,0.041000001,0.037999999,4.8790002,0.27500001,0,8.5305042,18.428078,-0.48092052,-0.47953361,-1.0126485,-1.3380393,-0.23933576,-1.085265,-1.2229444,-1.0548745,0.081664495,-1.1832076,-0.40560824,-0.31494275
3504,25,Fujian,2004,114755304,5792,53,116,0.030999999,0.083999999,0.125,0.003,0.046999998,0.037999999,4.5910001,0.31999999,0,8.6642332,18.558313,-0.4784885,-0.47230878,-0.6452508,-1.0441954,-0.28022435,-1.085265,-0.73922813,-1.0548745,0.03527692,-0.86544371,-0.49858057,-0.3096098
3505,25,Fujian,2005,128468336,6506.8999,85,123,0.029999999,0.090000004,0.133,0.003,0.046,0.039000001,4.401,0.278,0,8.7806187,18.671192,-0.47070608,-0.47062299,-0.76771677,-0.79232901,-0.26386893,-1.085265,-0.8198474,-0.96329606,0.004674006,-0.82461947,-0.50894052,-0.31027067
3506,25,Fujian,2006,156057296,7586.2002,103,128,0.027000001,0.088,0.121,0.003,0.044,0.037999999,3.892,0.106,0,8.9340858,18.865734,-0.46632844,-0.46941882,-1.1351144,-0.8762846,-0.28840208,-1.085265,-0.98108631,-1.0548745,-0.077309571,-1.0290103,-0.45770404,-0.4014473
3507,25,Fujian,2007,163085440,9474.2998,179,199,0.035,0.096000001,0.102,0.004,0.048999999,0.045000002,2.9389999,0.32699999,0,9.1563377,18.909784,-0.44784513,-0.45232001,-0.15538691,-0.54046291,-0.32724625,-1.054948,-0.57798928,-0.41382575,-0.2308073,-0.3707394,-0.63955081,-0.38937292
3508,25,Fujian,2008,172245888,11104.2,259,307,0.035,0.104,0.106,0.006,0.054000001,0.045000002,2.6289999,0.40000001,0,9.3150787,18.964434,-0.42838904,-0.42631057,-0.15538691,-0.20464122,-0.31906855,-0.9943136,-0.17489201,-0.41382575,-0.28073835,-0.16906472,-0.66346925,-0.37939045
3509,25,Fujian,2009,182919856,12625.1,340,478,0.035,0.102,0.097999997,0.016000001,0.050999999,0.048999999,2.6040001,0.25099999,0,9.4434423,19.024559,-0.40868974,-0.38512892,-0.15538691,-0.28859681,-0.33542398,-0.69114184,-0.41675046,-0.047512557,-0.28476501,-0.17922062,-0.54649866,-0.40068769
3510,25,Fujian,2010,201986336,15236.6,433,727,0.037,0.105,0.075999998,0.016000001,0.050999999,0.046999998,2.368,0.234,0,9.6314554,19.123711,-0.38607201,-0.32516265,0.089545049,-0.16266374,-0.38040146,-0.69114184,-0.41675046,-0.23066932,-0.32277706,-0.14142412,-0.5275557,-0.43162102
3511,25,Fujian,2011,223567888,18195.199,506,898,0.037,0.107,0.064000003,0.017000001,0.055,0.046,1.831,0.21600001,0,9.8089132,19.225225,-0.36831829,-0.283981,0.089545049,-0.078708164,-0.40493461,-0.66082466,-0.09427274,-0.32224753,-0.40927052,-0.064809531,-0.52411109,-0.47578636
3512,25,Fujian,2012,228852624,20510.801,667,1162,0.037,0.108,0.059,0.021,0.055,0.046,1.758,0.14399999,0,9.9287071,19.248589,-0.3291629,-0.2204023,0.089545049,-0.036730379,-0.41515675,-0.53955603,-0.09427274,-0.32224753,-0.42102847,-0.07134214,-0.44358698,-0.48602858
3513,25,Fujian,2013,232099104,22851.699,791,1240,0.039999999,0.119,0.066,0.024,0.064000003,0.056000002,1.75,0.39399999,0,10.03678,19.262674,-0.29900593,-0.20161769,0.45694274,0.42502436,-0.40084577,-0.44860449,0.63130224,0.59353632,-0.42231703,0.62321836,-0.5958758,-0.36609888
3514,25,Fujian,2014,235206848,25329.4,954,1422,0.041999999,0.123,0.068000004,0.022,0.059999999,0.056000002,1.619,0.317,0,10.139721,19.275976,-0.2593641,-0.15778692,0.70187467,0.5929352,-0.39675689,-0.50923884,0.30882424,0.59353632,-0.44341692,0.64296269,-0.58596689,-0.35929731
3515,25,Fujian,2015,231335072,27307.5,1537,2741,0.035,0.118,0.052999999,0.041000001,0.059999999,0.056000002,1.506,0.19499999,0,10.214916,19.259378,-0.11757772,0.15986569,-0.15538691,0.38304657,-0.42742336,0.066787459,0.30882424,0.59353632,-0.46161759,0.25863865,-0.11083282,-0.44279227
3516,25,Fujian,2016,228426944,30199.199,2108,4065,0.041000001,0.125,0.061000001,0.048,0.068000004,0.057,1.467,0.264,0,10.315571,19.246727,0.021290252,0.47872245,0.57940894,0.67689043,-0.4110679,0.27900764,0.95377994,0.6851145,-0.46789923,0.69967806,0.024691533,-0.33384004
3517,25,Fujian,2017,236281760,34432.199,2730,4474,0.043000001,0.132,0.059,0.037999999,0.066,0.059,1.171,0.27399999,0,10.446748,19.280535,0.17256148,0.57722127,0.82434088,0.97073436,-0.41515675,-0.024164131,0.79254079,0.86827129,-0.51557535,0.84456396,-0.006621252,-0.29942822
3518,25,Fujian,2018,247948704,39204.801,3572,5378,0.041999999,0.13,0.043000001,0.052000001,0.064000003,0.061000001,1.223,0.167,0,10.576554,19.328732,0.37733701,0.7949301,0.70187467,0.88677877,-0.44786766,0.40027633,0.63130224,1.0514281,-0.50719982,0.72218692,0.33462566,-0.31774941
3519,25,Fujian,2019,251683744,42479.102,3001,6116,0.048999999,0.142,0.057999998,0.059,0.074000001,0.061000001,1.008,0.35299999,0,10.656768,19.343683,0.23846905,0.97266144,1.5591363,1.3905116,-0.41720119,0.6124965,1.4374962,1.0514281,-0.54182941,1.3252562,0.24307789,-0.22604564
3520,25,Fujian,2020,251596528,43682,3473,6296,0.046,0.139,0.050000001,0.050000001,0.074000001,0.064000003,0.94800001,0.287,0,10.684691,19.343338,0.3532601,1.0160105,1.1917386,1.2645782,-0.43355665,0.33964199,1.4374962,1.3261634,-0.55149347,1.2570055,0.24471095,-0.22600178
3521,25,Fujian,2021,269332032,49602.602,3511,5206,0.044,0.14399999,0.041999999,0.046,0.068999998,0.067000002,0.96200001,0.208,0,10.811798,19.411455,0.36250174,0.75350761,0.94680667,1.4744666,-0.44991207,0.21837328,1.0343989,1.6008984,-0.54923856,1.2439171,0.10041345,-0.25281987
3522,25,Fujian,2022,267029808,52099.602,3762,4794,0.043000001,0.147,0.041999999,0.046,0.071000002,0.067000002,0.86500001,0.222,0,10.860912,19.40287,0.42354527,0.65428632,0.82434088,1.6004,-0.44991207,0.21837328,1.1956381,1.6008984,-0.56486213,1.2943504,0.068187073,-0.2576068
3523,25,Fujian,2023,275303136,54801.699,4062,5006,0.043000001,0.14399999,0.041999999,0.046,0.071999997,0.068000004,0.82599998,0.221,0,10.911476,19.433384,0.49650568,0.70534194,0.82434088,1.4744666,-0.44991207,0.21837328,1.276257,1.6924769,-0.57114375,1.2935039,0.1208884,-0.24989253
5400,26,Xizang,2000,9636723,118.9,440,509,0.023,0.068999998,4.7030001,0.002,0.037,0.034000002,39.195999,0.73100001,0,4.7782826,16.081091,-0.38436958,-0.37766322,-1.6249784,-1.673861,9.0791779,-1.1155822,-1.5454221,-1.4211878,5.6090317,-0.51086682,0.62658328,7.9612193
5401,26,Xizang,2001,10112565,140.7,440,509,0.024,0.071999997,4.2119999,0.002,0.039000001,0.034000002,49.120998,0.68300003,0,4.94663,16.12929,-0.38436958,-0.37766322,-1.5025125,-1.547928,8.0753622,-1.1155822,-1.3841833,-1.4211878,7.2076306,-0.48643935,0.70054007,8.2273998
5402,26,Xizang,2002,10711058,164,440,509,0.025,0.074000001,3.2320001,0.003,0.039000001,0.032000002,36.429001,0.58999997,0,5.0998664,16.186787,-0.38436958,-0.37766322,-1.3800464,-1.4639723,6.0718212,-1.085265,-1.3841833,-1.6043446,5.1633573,-0.74367297,0.45753872,5.9871569
5403,26,Xizang,2003,12084338,188.2,440,509,0.024,0.075000003,3.395,0.002,0.037999999,0.034000002,36.393002,0.433,0,5.2375054,16.307421,-0.38436958,-0.37766322,-1.5025125,-1.4219946,6.4050632,-1.1155822,-1.4648029,-1.4211878,5.1575589,-0.69693947,0.45602527,6.1813922
5404,26,Xizang,2004,14058027,220.89999,0,1,0.027000001,0.081,3.0999999,0.003,0.043000001,0.037999999,40.801998,0.63,0,5.3977098,16.458704,-0.49137819,-0.50000405,-1.1351144,-1.1701285,5.8019557,-1.085265,-1.0617056,-1.0548745,5.8677068,-0.33707958,0.28841084,6.2469616
5405,26,Xizang,2005,15489942,247,2,1,0.029999999,0.086999997,3.128,0.003,0.046,0.039999999,22.608999,0.713,0,5.5093884,16.555702,-0.49089178,-0.50000405,-0.76771677,-0.91826236,5.8592,-1.085265,-0.8198474,-0.87171781,2.9373984,-0.07830216,-0.054612834,4.7996979
5406,26,Xizang,2006,16749091,290.60001,440,509,0.028999999,0.086999997,2.823,0.003,0.044,0.039000001,34.140999,0.55299997,0,5.671948,16.633854,-0.38436958,-0.37766322,-0.89018273,-0.91826236,5.2356486,-1.085265,-0.98108631,-0.96329606,4.7948337,-0.25417674,0.22434303,5.4025726
5407,26,Xizang,2007,18077920,349.79999,440,509,0.029999999,0.094999999,2.9330001,0.003,0.050999999,0.045000002,28.737,0.72100002,0,5.8573613,16.710201,-0.38436958,-0.37766322,-0.76771677,-0.58244067,5.4605365,-1.085265,-0.41675046,-0.41382575,3.9244225,0.20562924,0.025284445,5.1509185
5408,26,Xizang,2008,18992592,405.20001,0,2,0.030999999,0.094999999,2.4300001,0.003,0.046999998,0.041999999,15.431,0.54299998,0,6.0043807,16.75956,-0.49137819,-0.49976322,-0.6452508,-0.58244067,4.432188,-1.085265,-0.73922813,-0.68856108,1.781253,-0.054808427,-0.26698136,3.3939266
5409,26,Xizang,2009,20202580,453,0,1,0.035999998,0.097999997,2.802,0.005,0.048999999,0.045000002,21.933001,0.66299999,0,6.1158919,16.821321,-0.49137819,-0.50000405,-0.032921158,-0.45650762,5.1927161,-1.0246308,-0.57798928,-0.41382575,2.8285167,0.37936473,-0.22390984,4.4402766
5410,26,Xizang,2010,21612996,521.40002,2,0,0.034000002,0.097000003,2.1919999,0.005,0.050999999,0.041999999,18.599001,0.53899997,0,6.2565174,16.888805,-0.49089178,-0.50024486,-0.27785265,-0.49848512,3.9456131,-1.0246308,-0.41675046,-0.68856108,2.2915163,0.11293358,-0.28132144,3.4091787
5411,26,Xizang,2011,23494690,620.79999,3,2,0.041000001,0.109,2.0020001,0.008,0.055,0.048,16.098,0.76200002,0,6.4310088,16.972284,-0.49064857,-0.49976322,0.57940894,0.005247098,3.5571716,-0.93367922,-0.09427274,-0.13909078,1.8886852,0.69229555,-0.48439851,3.0734434
5412,26,Xizang,2012,24329256,721.09998,1,7,0.037999999,0.111,1.817,0.01,0.054000001,0.052000001,17.848,0.66000003,0,6.5807776,17.007191,-0.49113497,-0.49855906,0.21201079,0.089202672,3.178952,-0.87304491,-0.17489201,0.22722276,2.1705542,0.65205264,-0.45611501,2.9939573
5413,26,Xizang,2013,25224624,840.29999,3,5,0.041000001,0.112,1.536,0.006,0.061000001,0.054000001,9.1759996,0.69999999,0,6.7337589,17.043331,-0.49064857,-0.49904072,0.57940894,0.13118047,2.6044669,-0.9943136,0.38944381,0.41037953,0.77377319,0.89819252,-0.73161089,1.9896502
5414,26,Xizang,2014,25192020,954.79999,5,3,0.037999999,0.115,1.438,0.011,0.059999999,0.052999999,7.8940001,0.64999998,0,6.8615017,17.042038,-0.49016216,-0.49952239,0.21201079,0.25711352,2.4041126,-0.84272772,0.30882424,0.31880099,0.56728423,0.74767631,-0.67624772,1.7339556
5415,26,Xizang,2015,25610348,1063.6,0,6,0.046,0.12800001,1.388,0.018999999,0.066,0.054000001,7.5700002,0.78299999,0,6.9694147,17.058508,-0.49137819,-0.49879989,1.1917386,0.80282384,2.3018913,-0.60019034,0.79254079,0.41037953,0.51509821,1.319365,-0.77763426,1.7334862
5416,26,Xizang,2016,25929664,1197.4,14,63,0.039999999,0.13,1.557,0.011,0.063000001,0.057,6.691,0.65600002,0,7.0879078,17.070898,-0.48797336,-0.48507267,0.45694274,0.88677877,2.6474001,-0.84272772,0.55068266,0.6851145,0.37351951,1.1927568,-0.79955453,1.8439082
5417,26,Xizang,2017,26035364,1381,29,48,0.043000001,0.12,1.319,0.017000001,0.064999998,0.054000001,8.2530003,0.546,0,7.2305632,17.074966,-0.48432535,-0.4886851,0.82434088,0.46700183,2.1608255,-0.66082466,0.71192122,0.41037953,0.62510765,1.0833092,-0.72062355,1.6757447
5418,26,Xizang,2018,26454596,1583.5,41,79,0.041999999,0.134,1.432,0.017999999,0.071000002,0.061999999,9.0109997,0.63999999,0,7.367393,17.09094,-0.48140693,-0.48121941,0.70187467,1.0546899,2.3918462,-0.63050753,1.1956381,1.1430062,0.74719703,1.5882638,-0.82774889,1.9478812
5419,26,Xizang,2019,26424956,1750.3,66,83,0.041000001,0.13600001,1.079,0.014,0.068000004,0.057999998,8.026,0.51800001,0,7.4675426,17.089819,-0.4753269,-0.48025611,0.57940894,1.1386455,1.6701622,-0.75177622,0.95377994,0.77669269,0.5885452,1.3235023,-0.84841466,1.4193158
5420,26,Xizang,2020,25971326,1956.5,63,129,0.050999999,0.141,1.295,0.017999999,0.075999998,0.063000001,5.3559999,0.73900002,0,7.5789123,17.072504,-0.47605649,-0.46917802,1.8040682,1.3485339,2.1117592,-0.63050753,1.5987347,1.2345848,0.15849385,2.0809338,-1.0335346,1.5705267
5421,26,Xizang,2021,26450750,2145.1001,65,148,0.045000002,0.13600001,0.98900002,0.011,0.071000002,0.067000002,4.3049998,0.588,0,7.6709414,17.090796,-0.47557008,-0.46460226,1.0692729,1.1386455,1.4861635,-0.84272772,1.1956381,1.6008984,-0.010788545,1.7389195,-1.0586928,1.0806385
5422,26,Xizang,2022,25467564,2235.3999,92,156,0.045000002,0.13500001,0.98500001,0.011,0.071999997,0.064999998,6.3969998,0.52999997,0,7.7121754,17.052916,-0.46900365,-0.46267563,1.0692729,1.0966678,1.4779859,-0.84272772,1.276257,1.4177412,0.32616553,1.7004544,-1.0122859,1.2453438
5423,26,Xizang,2023,27146988,2532.8999,119,186,0.045000002,0.13500001,0.99400002,0.011,0.071999997,0.066,7.6599998,0.54500002,0,7.8371201,17.116777,-0.46243721,-0.4554508,1.0692729,1.0966678,1.4963857,-0.84272772,1.276257,1.5093198,0.5295943,1.7303417,-0.99511141,1.3676474
5200,27,Guizhou,2000,54241900,1040.4,14,15,0.024,0.068999998,0.49900001,0.011,0.037,0.030999999,21.462999,0.30700001,0,6.9473605,17.808964,-0.48797336,-0.49663243,-1.5025125,-1.673861,0.48439264,-0.84272772,-1.5454221,-1.6959231,2.7528145,-1.5770723,0.069574408,1.4031891
5201,27,Guizhou,2001,57076920,1147.1,14,22,0.023,0.071000002,0.42500001,0.012,0.035999998,0.033,19.416,0.234,0,7.0449924,17.859911,-0.48797336,-0.49494663,-1.6249784,-1.5899054,0.33310479,-0.81241053,-1.6260417,-1.5127664,2.4231088,-1.5821824,0.038712185,1.1432089
5202,27,Guizhou,2002,63726952,1260.4,18,16,0.024,0.075000003,0.54400003,0.012,0.039999999,0.034000002,20.219999,0.27200001,0,7.1391845,17.970118,-0.48700055,-0.49639162,-1.5025125,-1.4219946,0.57639205,-0.81241053,-1.303564,-1.4211878,2.5526071,-1.3523631,0.001417039,1.3850495
5203,27,Guizhou,2003,83217440,1449,20,23,0.025,0.077,0.523,0.017000001,0.037999999,0.037,18.895,0.228,0,7.2786288,18.236967,-0.48651415,-0.49470583,-1.3800464,-1.3380393,0.53345895,-0.66082466,-1.4648029,-1.1464528,2.3391924,-1.2761263,0.00208367,1.2562431
5204,27,Guizhou,2004,98803240,1672.7,14,36,0.027000001,0.082999997,0.463,0.018999999,0.043000001,0.039999999,16.993999,0.34400001,0,7.4221945,18.408642,-0.48797336,-0.49157503,-1.1351144,-1.0861732,0.41079313,-0.60019034,-1.0617056,-0.87171781,2.0330021,-0.96434611,-0.10550937,1.0754031
5205,27,Guizhou,2005,113341752,1964.2,28,37,0.028000001,0.082999997,0.34900001,0.017999999,0.043000001,0.041000001,13.207,0.259,0,7.5828404,18.545918,-0.48456854,-0.49133423,-1.0126485,-1.0861732,0.17772806,-0.63050753,-1.0617056,-0.78013927,1.423038,-0.93851471,-0.19329941,0.63336432
5206,27,Guizhou,2006,131977352,2292.3,60,66,0.027000001,0.089000002,0.38100001,0.016000001,0.046,0.039000001,13.339,0.24600001,0,7.7373109,18.698141,-0.47678611,-0.4843502,-1.1351144,-0.83430678,0.24314985,-0.69114184,-0.8198474,-0.96329606,1.444299,-0.87663883,-0.21590181,0.69308054
5207,27,Guizhou,2007,139363296,2883,85,62,0.033,0.090999998,0.30599999,0.015,0.050000001,0.045000002,9.6870003,0.336,0,7.9665866,18.752594,-0.47070608,-0.4853135,-0.40031886,-0.75035155,0.089817531,-0.72145903,-0.49736974,-0.41382575,0.85607904,-0.42193565,-0.41889197,0.38097575
5208,27,Guizhou,2008,134040848,3551.3,71,74,0.035,0.097999997,0.331,0.017000001,0.050999999,0.046999998,8.4200001,0.41100001,0,8.1750689,18.713655,-0.4741109,-0.48242357,-0.15538691,-0.45650762,0.1409283,-0.66082466,-0.41675046,-0.23066932,0.65200591,-0.1936747,-0.48232946,0.33853173
5209,27,Guizhou,2009,145971600,3910.7,90,108,0.029999999,0.094999999,0.259,0.029999999,0.050000001,0.041000001,8.1219997,0.13,0,8.271472,18.798923,-0.46949005,-0.47423542,-0.76771677,-0.58244067,-0.006270681,-0.26670149,-0.49736974,-0.78013927,0.60400766,-0.62065393,-0.24918525,0.13821588
5210,27,Guizhou,2010,148215296,4583.7002,103,133,0.034000002,0.104,0.28999999,0.023,0.057,0.048999999,7.48,0.32800001,0,8.4302616,18.814177,-0.46632844,-0.46821469,-0.27785265,-0.20464122,0.057106636,-0.47892165,0.066966116,-0.047512557,0.50060213,0.009471478,-0.49667519,0.23531508
5211,27,Guizhou,2011,161835216,5690.5,155,175,0.033,0.11,0.193,0.022,0.059,0.048999999,6.1079998,0.22499999,0,8.646553,18.90209,-0.45368198,-0.4580999,-0.40031886,0.047224887,-0.14120309,-0.50923884,0.22820497,-0.047512557,0.27961689,0.064664342,-0.54617864,0.018300073
5212,27,Guizhou,2012,164789856,6828.1001,271,283,0.037,0.116,0.22499999,0.024,0.059,0.054000001,4.869,0.37799999,0,8.8288021,18.920181,-0.42547062,-0.43209043,0.089545049,0.29909098,-0.07578133,-0.44860449,0.22820497,0.41037953,0.080053777,0.40185618,-0.61674231,0.011202035
5213,27,Guizhou,2013,184366880,8079.8999,294,348,0.039999999,0.116,0.193,0.026000001,0.059999999,0.050999999,4.7049999,0.31600001,0,8.9971352,19.032438,-0.41987699,-0.41643658,0.45694274,0.29909098,-0.14120309,-0.38797015,0.30882424,0.13564421,0.053638633,0.43681231,-0.60445553,-0.032992672
5214,27,Guizhou,2014,184466464,9297.5,502,471,0.041000001,0.118,0.17299999,0.035999998,0.057999998,0.057,3.9690001,0.31999999,0,9.1375008,19.032978,-0.3692911,-0.38681471,0.57940894,0.38304657,-0.18209171,-0.084798485,0.14758539,0.6851145,-0.06490732,0.5775584,-0.53533542,-0.10122407
5215,27,Guizhou,2015,178585232,10887.1,495,576,0.041000001,0.122,0.13699999,0.035999998,0.059999999,0.052999999,3.816,0.249,0,9.2953339,19.000576,-0.37099352,-0.36152774,0.57940894,0.55095738,-0.2556912,-0.084798485,0.30882424,0.31880099,-0.089550726,0.55448633,-0.52440327,-0.15897296
5216,27,Guizhou,2016,192573024,12133.9,608,657,0.041999999,0.121,0.13500001,0.055,0.064000003,0.057,3.4820001,0.26199999,0,9.403758,19.075987,-0.34351176,-0.34202063,0.70187467,0.50897962,-0.25978005,0.49122781,0.63130224,0.6851145,-0.14334738,0.73970336,-0.38999596,-0.18294486
5217,27,Guizhou,2017,199679776,14067.3,863,1027,0.044,0.133,0.125,0.046999998,0.066,0.061999999,2.904,0.331,1,9.5516081,19.112225,-0.28149542,-0.25291413,0.94680667,1.0127121,-0.28022435,0.2486904,0.79254079,1.1430062,-0.23644465,1.1198567,-0.51900285,-0.15621933
5218,27,Guizhou,2018,209301616,15886.6,1209,1315,0.045000002,0.12800001,0.11,0.052999999,0.063000001,0.055,2.652,0.153,1,9.6732311,19.159286,-0.19734776,-0.18355556,1.0692729,0.80282384,-0.31089082,0.43059346,0.55068266,0.50195771,-0.27703378,0.81300259,-0.31374949,-0.23858392
5219,27,Guizhou,2019,214417488,17251.801,961,1505,0.046,0.13600001,0.107,0.071999997,0.066,0.063000001,2.3440001,0.27700001,1,9.7556715,19.183435,-0.2576617,-0.13779818,1.1917386,1.1386455,-0.31702411,1.0066197,0.79254079,1.2345848,-0.32664266,1.1948324,-0.26392266,-0.23586203
5220,27,Guizhou,2020,220897152,18308.301,1313,1670,0.046,0.147,0.106,0.046999998,0.071999997,0.064000003,2.4760001,0.35600001,1,9.8151102,19.213207,-0.17205481,-0.098061495,1.1917386,1.6004,-0.31906855,0.2486904,1.276257,1.3261634,-0.30538172,1.5105244,-0.52704901,-0.12938432
5221,27,Guizhou,2021,226784896,19921.301,1216,1246,0.044,0.142,0.103,0.046999998,0.075000003,0.064999998,2.2409999,0.249,1,9.8995447,19.239513,-0.19564535,-0.20017272,0.94680667,1.3905116,-0.32520184,0.2486904,1.5181158,1.4177412,-0.34323269,1.4886034,-0.57868654,-0.16839728
5222,27,Guizhou,2022,225588080,20579.5,1433,983,0.044,0.141,0.102,0.048,0.075000003,0.064000003,2.477,0.227,1,9.9320507,19.234221,-0.14287065,-0.26351058,0.94680667,1.3485339,-0.32724625,0.27900764,1.5181158,1.3261634,-0.30522066,1.4503109,-0.55919367,-0.15819895
5223,27,Guizhou,2023,233239904,21513.699,1940,1036,0.045000002,0.14,0.102,0.048999999,0.075000003,0.064999998,2.677,0.252,1,9.9764452,19.267578,-0.019567575,-0.25074667,1.0692729,1.306556,-0.32724625,0.30932474,1.5181158,1.4177412,-0.27300707,1.4829236,-0.49813285,-0.12456842
2100,28,Liaoning,2000,176690928,4703.7002,130,160,0.025,0.07,0.109,0.017000001,0.034000002,0.032000002,4.415,0.28099999,0,8.4561043,18.989912,-0.45976201,-0.46171233,-1.3800464,-1.6318833,-0.31293526,-0.66082466,-1.7872802,-1.6043446,0.006928947,-1.7214813,-0.11784501,-0.50101912
2101,28,Liaoning,2001,175640064,5074.8999,124,202,0.027000001,0.075000003,0.11,0.013,0.039999999,0.034000002,4.256,0.37099999,0,8.5320625,18.983948,-0.46122122,-0.45159754,-1.1351144,-1.4219946,-0.31089082,-0.78209335,-1.303564,-1.4211878,-0.018680837,-1.3987538,-0.24517578,-0.45423067
2102,28,Liaoning,2002,186956816,5507.7998,137,219,0.025,0.075000003,0.11,0.02,0.037999999,0.035,4.217,0.264,0,8.6139202,19.046389,-0.45805961,-0.44750345,-1.3800464,-1.4219946,-0.31089082,-0.56987321,-1.4648029,-1.3296096,-0.024962492,-1.4982437,-0.15131655,-0.48467988
2103,28,Liaoning,2003,206153664,5973.6001,220,269,0.027000001,0.082000002,0.131,0.027000001,0.043000001,0.035999998,3.8670001,0.389,0,8.6951046,19.144133,-0.4378739,-0.43546203,-1.1351144,-1.1281507,-0.26795778,-0.35765296,-1.0617056,-1.2380314,-0.081336245,-1.2146537,-0.15688066,-0.45164075
2104,28,Liaoning,2004,224856816,6547.7002,207,267,0.029999999,0.083999999,0.107,0.025,0.044,0.037,4.224,0.36500001,0,8.786869,19.230974,-0.44103551,-0.43594369,-0.76771677,-1.0441954,-0.31702411,-0.41828731,-0.98108631,-1.1464528,-0.023835022,-1.0392649,-0.22463402,-0.41620082
2105,28,Liaoning,2005,246833360,7342.2002,281,284,0.028000001,0.089000002,0.108,0.024,0.045000002,0.039000001,3.395,0.32300001,0,8.9013939,19.324224,-0.4230386,-0.4318496,-1.0126485,-0.83430678,-0.31497967,-0.44860449,-0.90046668,-0.96329606,-0.15736032,-0.97651237,-0.25583664,-0.47336689
2106,28,Liaoning,2006,265732208,8489.2998,410,325,0.032000002,0.093000002,0.111,0.02,0.050000001,0.044,2.928,0.44499999,0,9.0465622,19.397999,-0.39166564,-0.42197564,-0.52278459,-0.66639596,-0.30884638,-0.56987321,-0.49736974,-0.50540429,-0.23257904,-0.5444181,-0.40562043,-0.42695817
2107,28,Liaoning,2007,286832960,10422.8,445,369,0.028999999,0.093999997,0.094999999,0.016000001,0.046,0.043000001,2.4820001,0.211,0,9.2517509,19.474411,-0.38315359,-0.41137919,-0.89018273,-0.6244185,-0.34155726,-0.69114184,-0.8198474,-0.59698254,-0.30441529,-0.75511706,-0.38328037,-0.51138848
2108,28,Liaoning,2008,298983648,12303,538,501,0.033,0.098999999,0.090000004,0.023,0.054000001,0.046,2.2709999,0.37599999,0,9.4175987,19.5159,-0.36053586,-0.37958986,-0.40031886,-0.41452986,-0.35177943,-0.47892165,-0.17489201,-0.32224753,-0.33840066,-0.31353921,-0.42601106,-0.46767691
2109,28,Liaoning,2009,321139552,13003.2,641,735,0.034000002,0.1,0.082000002,0.028000001,0.054000001,0.048,2.2709999,0.28099999,0,9.4729509,19.587387,-0.33548611,-0.32323602,-0.27785265,-0.37255207,-0.36813486,-0.32733577,-0.17489201,-0.13909078,-0.33840066,-0.23247355,-0.37045875,-0.46331948
2110,28,Liaoning,2010,364659200,14105.8,776,784,0.037999999,0.107,0.059,0.030999999,0.056000002,0.048,1.7920001,0.35100001,0,9.5543413,19.714474,-0.30265394,-0.31143543,0.21201079,-0.078708164,-0.41515675,-0.2363843,-0.01365316,-0.13909078,-0.41555217,0.019520644,-0.40576917,-0.48776254
